DATE,MMBenchmarkRate
2011-05-09,2.7603
2011-06-01,3.9097
2011-06-10,4.6093
2011-06-13,4.5097
2011-06-14,4.1765
2011-06-15,6.2348
2011-06-16,6.6299
2011-06-17,6.7085
2011-06-02,3.5231
2011-06-20,7.5078
2011-06-21,8.3421
2011-06-22,8.8182
2011-06-23,9.0539
2011-06-24,8.4095
2011-06-27,7.2595
2011-06-28,6.6315
2011-06-29,6.3865
2011-06-03,3.4728
2011-06-30,6.5643
2011-06-07,3.2382
2011-06-08,3.8217
2011-06-09,4.1372
2011-07-01,5.8954
2011-07-11,5.3145
2011-07-12,4.8361
2011-07-13,3.7971
2011-07-14,5.0013
2011-07-15,4.1461
2011-07-18,4.5308
2011-07-19,4.6363
2011-07-20,5.4957
2011-07-21,5.9216
2011-07-22,5.4705
2011-07-25,5.2831
2011-07-26,5.0272
2011-07-27,4.9747
2011-07-28,5.0687
2011-07-29,5.1248
2011-07-04,4.7955
2011-07-05,6.9144
2011-07-06,7.4173
2011-07-07,5.6027
2011-07-08,6.1501
2011-08-01,5.0166
2011-08-10,3.1178
2011-08-11,3.1051
2011-08-12,3.0857
2011-08-15,3.2399
2011-08-16,3.2286
2011-08-17,3.2449
2011-08-18,3.8517
2011-08-19,4.5171
2011-08-02,4.8755
2011-08-22,5.0094
2011-08-23,5.1981
2011-08-24,4.4503
2011-08-25,4.4942
2011-08-26,4.0748
2011-08-29,4.4106
2011-08-03,4.107
2011-08-30,4.9606
2011-08-31,4.9468
2011-08-04,3.2706
2011-08-05,3.0157
2011-08-08,3.0044
2011-08-09,3.1109
2011-09-01,4.7548
2011-09-13,3.2844
2011-09-14,3.2947
2011-09-15,3.3324
2011-09-16,3.3189
2011-09-19,3.5727
2011-09-02,4.2173
2011-09-20,3.9936
2011-09-21,4.0842
2011-09-22,3.925
2011-09-23,4.1245
2011-09-26,3.7886
2011-09-27,4.6777
2011-09-28,4.8526
2011-09-29,5.0779
2011-09-30,5.0437
2011-09-05,4.8913
2011-09-06,4.4864
2011-09-07,4.3488
2011-09-08,3.9971
2011-09-09,3.6318
2012-01-10,4.085
2012-01-11,3.9955
2012-01-12,4.1852
2012-01-13,4.8958
2012-01-16,6.1344
2012-01-17,7.1422
2012-01-18,7.7099
2012-01-19,5.952
2012-01-20,5.0006
2012-01-21,3.8078
2012-01-29,4.2228
2012-01-30,4.3577
2012-01-31,4.332
2012-01-04,4.0784
2012-01-05,4.4914
2012-01-06,4.3079
2012-01-09,4.5192
2012-10-10,3.1645
2012-10-11,3.1826
2012-10-12,3.184
2012-10-15,2.8075
2012-10-16,2.8018
2012-10-17,2.8721
2012-10-18,2.6858
2012-10-19,2.6819
2012-10-22,2.7175
2012-10-23,2.921
2012-10-24,3.1655
2012-10-25,3.6231
2012-10-26,3.7215
2012-10-29,4.3278
2012-10-30,3.2802
2012-10-31,3.2273
2012-10-08,3.833
2012-10-09,3.7649
2012-11-01,3.4364
2012-11-12,3.1
2012-11-13,3.1649
2012-11-14,3.3471
2012-11-15,3.3249
2012-11-16,2.9094
2012-11-19,3.1978
2012-11-02,3.392
2012-11-20,3.3474
2012-11-21,3.2257
2012-11-22,3.2321
2012-11-23,2.8339
2012-11-26,2.877
2012-11-27,2.8855
2012-11-28,3.3608
2012-11-29,3.3382
2012-11-30,3.3825
2012-11-05,3.3301
2012-11-06,3.2028
2012-11-07,3.1158
2012-11-08,3.2812
2012-11-09,3.1097
2012-12-10,3.0416
2012-12-11,3.0199
2012-12-12,3.0076
2012-12-13,2.6807
2012-12-14,3.0028
2012-12-17,3.0319
2012-12-18,3.0056
2012-12-19,3.0451
2012-12-20,3.4708
2012-12-21,3.4219
2012-12-24,3.1614
2012-12-25,3.7204
2012-12-26,3.8114
2012-12-27,4.1723
2012-12-28,4.1229
2012-12-03,3.3526
2012-12-31,4.5829
2012-12-04,2.878
2012-12-05,2.7968
2012-12-06,2.884
2012-12-07,3.0407
2012-02-01,4.3537
2012-02-10,3.6354
2012-02-13,3.6567
2012-02-14,3.7897
2012-02-15,3.9073
2012-02-16,4.3614
2012-02-17,5.3107
2012-02-02,4.3322
2012-02-20,5.3751
2012-02-21,5.2504
2012-02-22,5.1049
2012-02-23,5.5127
2012-02-24,4.4808
2012-02-27,3.6632
2012-02-28,3.6599
2012-02-29,3.482
2012-02-03,3.3522
2012-02-06,3.4472
2012-02-07,3.5032
2012-02-08,3.7186
2012-02-09,3.6721
2012-03-01,3.2816
2012-03-12,2.8029
2012-03-13,3.004
2012-03-14,3.0034
2012-03-15,2.884
2012-03-16,2.8998
2012-03-19,2.8911
2012-03-02,3.2822
2012-03-20,3.0126
2012-03-21,3.0849
2012-03-22,3.1767
2012-03-23,2.9683
2012-03-26,3.299
2012-03-27,3.3068
2012-03-28,3.5358
2012-03-29,3.5124
2012-03-30,3.7118
2012-03-31,3.4561
2012-03-05,3.1535
2012-03-06,3.1412
2012-03-07,3.0999
2012-03-08,2.941
2012-03-09,2.9887
2012-04-01,3.4462
2012-04-10,3.7034
2012-04-11,3.7798
2012-04-12,3.7984
2012-04-13,3.8047
2012-04-16,3.8062
2012-04-17,3.7637
2012-04-18,3.7583
2012-04-19,3.8087
2012-04-20,3.9463
2012-04-23,3.7881
2012-04-24,3.7354
2012-04-25,3.93
2012-04-26,3.9894
2012-04-27,3.8826
2012-04-28,3.7884
2012-04-05,3.9872
2012-04-06,4.2301
2012-04-09,3.7514
2012-05-10,3.2325
2012-05-11,3.1898
2012-05-14,3.1179
2012-05-15,2.8356
2012-05-16,2.787
2012-05-17,2.6855
2012-05-18,2.6919
2012-05-02,3.8085
2012-05-21,2.6741
2012-05-22,2.6961
2012-05-23,2.4333
2012-05-24,2.2333
2012-05-25,2.4975
2012-05-28,2.4965
2012-05-29,2.5857
2012-05-03,3.8486
2012-05-30,2.346
2012-05-31,2.1698
2012-05-04,3.8403
2012-05-07,3.7592
2012-05-08,3.7077
2012-05-09,3.3304
2012-06-01,2.3767
2012-06-11,2.4253
2012-06-12,2.553
2012-06-13,2.6987
2012-06-14,2.7046
2012-06-15,2.7322
2012-06-18,2.5685
2012-06-19,2.9784
2012-06-20,3.4547
2012-06-21,4.3375
2012-06-25,4.2041
2012-06-26,4.2987
2012-06-27,4.2447
2012-06-28,3.9831
2012-06-29,4.1385
2012-06-04,2.5328
2012-06-05,2.5979
2012-06-06,2.5938
2012-06-07,2.6879
2012-06-08,2.4639
2012-07-10,3.325
2012-07-11,3.2826
2012-07-12,3.2017
2012-07-13,3.3423
2012-07-16,3.2783
2012-07-17,3.2803
2012-07-18,3.4672
2012-07-19,3.5318
2012-07-02,4.1657
2012-07-20,3.5818
2012-07-23,3.5703
2012-07-24,3.3947
2012-07-25,3.3425
2012-07-26,3.3845
2012-07-27,3.1473
2012-07-03,4.1746
2012-07-30,3.1395
2012-07-31,3.355
2012-07-04,3.8664
2012-07-05,4.0173
2012-07-06,3.4817
2012-07-09,3.3572
2012-08-01,3.4121
2012-08-10,3.2958
2012-08-13,3.3426
2012-08-14,3.3529
2012-08-15,3.4285
2012-08-16,3.5504
2012-08-17,3.8909
2012-08-02,3.4924
2012-08-20,3.6236
2012-08-21,3.744
2012-08-22,3.7992
2012-08-23,3.8034
2012-08-24,3.6156
2012-08-27,3.4526
2012-08-28,3.0945
2012-08-29,3.5251
2012-08-03,3.3922
2012-08-30,3.601
2012-08-31,3.5206
2012-08-06,3.4105
2012-08-07,3.2538
2012-08-08,3.2631
2012-08-09,3.2922
2012-09-10,3.0062
2012-09-11,2.9968
2012-09-12,3.4352
2012-09-13,3.4333
2012-09-14,3.3608
2012-09-17,3.244
2012-09-18,3.1485
2012-09-19,3.3312
2012-09-20,3.9228
2012-09-21,4.4279
2012-09-24,4.5094
2012-09-25,4.7203
2012-09-26,3.8599
2012-09-27,3.8016
2012-09-28,3.0359
2012-09-29,3.1243
2012-09-03,3.3756
2012-09-04,2.4985
2012-09-05,3.4274
2012-09-06,3.4041
2012-09-07,3.4029
2013-01-10,2.9231
2013-01-11,2.7374
2013-01-14,2.7495
2013-01-15,2.8132
2013-01-16,2.7832
2013-01-17,2.7563
2013-01-18,2.8593
2013-01-21,2.94
2013-01-22,2.9826
2013-01-23,2.9789
2013-01-24,2.8278
2013-01-25,2.6996
2013-01-28,2.9846
2013-01-29,3.1074
2013-01-30,3.2255
2013-01-31,3.2543
2013-01-04,4.0461
2013-01-05,3.6924
2013-01-06,3.4892
2013-01-07,3.1718
2013-01-08,3.1175
2013-01-09,3.0158
2013-10-10,4.4911
2013-10-11,4.2537
2013-10-12,4.2363
2013-10-14,3.8245
2013-10-15,3.8487
2013-10-16,3.3403
2013-10-17,3.3636
2013-10-18,3.494
2013-10-21,3.5653
2013-10-22,3.5756
2013-10-23,4.0513
2013-10-24,4.7876
2013-10-25,5.0501
2013-10-28,5.002
2013-10-29,5.0329
2013-10-30,5.6903
2013-10-31,5.0316
2013-10-08,4.4177
2013-10-09,4.5401
2013-11-01,4.5995
2013-11-11,3.8228
2013-11-12,3.5998
2013-11-13,3.7429
2013-11-14,4.2896
2013-11-15,5.4475
2013-11-18,5.4447
2013-11-19,4.9316
2013-11-20,4.8222
2013-11-21,4.9023
2013-11-22,4.8848
2013-11-25,4.8577
2013-11-26,4.7622
2013-11-27,4.779
2013-11-28,4.9201
2013-11-29,4.7152
2013-11-04,4.4276
2013-11-05,4.2457
2013-11-06,3.8774
2013-11-07,3.9032
2013-11-08,3.9478
2013-12-10,4.4338
2013-12-11,4.3419
2013-12-12,4.3075
2013-12-13,4.3082
2013-12-16,4.4462
2013-12-17,4.7795
2013-12-18,6.3051
2013-12-19,7.05
2013-12-02,4.6265
2013-12-20,8.2127
2013-12-23,8.938
2013-12-24,6.4595
2013-12-25,5.5774
2013-12-26,5.3332
2013-12-27,5.0991
2013-12-03,4.6228
2013-12-30,4.9266
2013-12-31,5.4035
2013-12-04,4.5754
2013-12-05,4.5687
2013-12-06,4.5479
2013-12-09,4.4881
2013-02-01,3.3352
2013-02-16,2.7394
2013-02-17,2.9238
2013-02-18,2.9148
2013-02-19,2.918
2013-02-20,2.9498
2013-02-21,2.9993
2013-02-22,3.1012
2013-02-25,3.2926
2013-02-26,3.8263
2013-02-27,4.2682
2013-02-28,4.3007
2013-02-04,3.4654
2013-02-05,3.3781
2013-02-06,3.7227
2013-02-07,4.0942
2013-02-08,3.6177
2013-03-01,4.4327
2013-03-11,2.9902
2013-03-12,3.0417
2013-03-13,3.0309
2013-03-14,3.0948
2013-03-15,3.3666
2013-03-18,3.0314
2013-03-19,2.9653
2013-03-20,3.2949
2013-03-21,3.0662
2013-03-22,2.9467
2013-03-25,2.9179
2013-03-26,3.0404
2013-03-27,2.8616
2013-03-28,3.1869
2013-03-29,3.4429
2013-03-04,4.2871
2013-03-05,3.1851
2013-03-06,2.9857
2013-03-07,2.5354
2013-03-08,2.4861
2013-04-01,3.4125
2013-04-10,3.2138
2013-04-11,3.0178
2013-04-12,2.9486
2013-04-15,2.9669
2013-04-16,3.0207
2013-04-17,2.9981
2013-04-18,2.9009
2013-04-19,3.1051
2013-04-02,3.4188
2013-04-22,3.1579
2013-04-23,3.6433
2013-04-24,4.7426
2013-04-25,4.9914
2013-04-26,3.5555
2013-04-27,3.4927
2013-04-28,2.9912
2013-04-03,3.2484
2013-04-07,3.3183
2013-04-08,3.285
2013-04-09,3.2723
2013-05-10,2.9714
2013-05-13,2.9035
2013-05-14,2.7984
2013-05-15,2.7728
2013-05-16,3.211
2013-05-17,3.7034
2013-05-02,2.9462
2013-05-20,4.3789
2013-05-21,4.441
2013-05-22,4.0264
2013-05-23,4.2203
2013-05-24,4.1587
2013-05-27,4.0944
2013-05-28,3.5393
2013-05-29,3.7094
2013-05-03,3.2215
2013-05-30,4.1835
2013-05-31,4.8114
2013-05-06,3.1981
2013-05-07,3.1793
2013-05-08,2.987
2013-05-09,3.1083
2013-06-13,6.3883
2013-06-14,6.9
2013-06-17,6.8914
2013-06-18,6.8188
2013-06-19,8.2269
2013-06-20,11.6493
2013-06-21,9.2495
2013-06-24,7.5289
2013-06-25,7.4008
2013-06-26,7.2836
2013-06-27,6.7366
2013-06-28,6.1577
2013-06-03,4.6594
2013-06-04,4.7486
2013-06-05,4.7991
2013-06-06,5.3097
2013-06-07,6.8517
2013-06-08,7.8374
2013-06-09,5.9678
2013-07-01,5.4501
2013-07-10,3.6041
2013-07-11,3.8308
2013-07-12,3.8133
2013-07-15,3.8106
2013-07-16,3.7142
2013-07-17,3.6059
2013-07-18,3.7344
2013-07-19,3.7672
2013-07-02,4.7596
2013-07-22,3.9373
2013-07-23,4.0086
2013-07-24,4.0415
2013-07-25,4.299
2013-07-26,4.415
2013-07-29,5.1165
2013-07-03,4.2351
2013-07-30,4.9974
2013-07-31,4.9922
2013-07-04,3.9548
2013-07-05,3.804
2013-07-08,3.6683
2013-07-09,3.6085
2013-08-01,4.5888
2013-08-12,3.6828
2013-08-13,3.734
2013-08-14,3.8758
2013-08-15,4.0126
2013-08-16,3.8256
2013-08-19,4.1781
2013-08-02,4.3362
2013-08-20,4.5103
2013-08-21,4.3217
2013-08-22,4.1604
2013-08-23,4.1837
2013-08-26,4.0626
2013-08-27,4.2556
2013-08-28,4.2974
2013-08-29,4.3506
2013-08-30,3.737
2013-08-05,4.3472
2013-08-06,4.1417
2013-08-07,3.8884
2013-08-08,3.792
2013-08-09,3.6553
2013-09-10,3.6304
2013-09-11,3.4883
2013-09-12,3.5705
2013-09-13,3.5887
2013-09-16,3.4995
2013-09-17,3.6603
2013-09-18,3.8307
2013-09-02,3.7493
2013-09-22,4.0066
2013-09-23,4.4021
2013-09-24,4.5245
2013-09-25,4.0287
2013-09-26,4.0922
2013-09-27,3.6933
2013-09-29,3.8517
2013-09-03,3.732
2013-09-30,4.2486
2013-09-04,3.493
2013-09-05,3.4681
2013-09-06,3.4745
2013-09-09,3.5612
2014-01-10,4.0256
2014-01-13,4.0148
2014-01-14,4.0244
2014-01-15,4.0146
2014-01-16,4.3544
2014-01-17,5.1667
2014-01-02,5.0049
2014-01-20,6.5838
2014-01-21,5.5494
2014-01-22,5.2952
2014-01-23,5.3965
2014-01-24,4.6394
2014-01-26,4.8479
2014-01-27,4.9567
2014-01-28,5.1596
2014-01-29,5.3473
2014-01-03,4.6968
2014-01-30,4.9789
2014-01-06,4.5987
2014-01-07,4.2626
2014-01-08,4.0922
2014-01-09,4.0156
2014-10-10,3.0714
2014-10-11,3.0067
2014-10-13,3.0587
2014-10-14,3.072
2014-10-15,3.0565
2014-10-16,3.0275
2014-10-17,3.0
2014-10-20,2.9729
2014-10-21,2.9499
2014-10-22,2.9817
2014-10-23,3.0594
2014-10-24,3.0658
2014-10-27,3.0896
2014-10-28,3.1571
2014-10-29,3.2332
2014-10-30,3.2792
2014-10-31,3.2526
2014-10-08,2.9893
2014-10-09,3.007
2014-11-10,3.1452
2014-11-11,3.1225
2014-11-12,3.1291
2014-11-13,3.1391
2014-11-14,3.1209
2014-11-17,3.0992
2014-11-18,3.0914
2014-11-19,3.2061
2014-11-20,3.2809
2014-11-21,3.6548
2014-11-24,3.5027
2014-11-25,3.3589
2014-11-26,3.3185
2014-11-27,3.3949
2014-11-28,3.4806
2014-11-03,3.2594
2014-11-04,3.2244
2014-11-05,3.1673
2014-11-06,3.1504
2014-11-07,3.1787
2014-12-01,3.3977
2014-12-10,3.6452
2014-12-11,3.8087
2014-12-12,3.7464
2014-12-15,3.6839
2014-12-16,3.6132
2014-12-17,4.0323
2014-12-18,5.6097
2014-12-19,6.085
2014-12-02,3.4236
2014-12-22,6.3992
2014-12-23,5.5532
2014-12-24,5.0592
2014-12-25,4.9044
2014-12-26,4.733
2014-12-29,4.6744
2014-12-03,3.4515
2014-12-30,4.7428
2014-12-31,5.0738
2014-12-04,3.4583
2014-12-05,3.4214
2014-12-08,3.4803
2014-12-09,3.5728
2014-02-10,5.3083
2014-02-11,5.2048
2014-02-12,5.1978
2014-02-13,4.9997
2014-02-14,4.3436
2014-02-17,3.8434
2014-02-18,3.7647
2014-02-19,3.7507
2014-02-20,3.6781
2014-02-21,3.333
2014-02-24,3.273
2014-02-25,3.2097
2014-02-26,3.086
2014-02-27,3.443
2014-02-28,3.5004
2014-02-07,5.4309
2014-02-08,5.239
2014-03-10,2.3031
2014-03-11,2.2594
2014-03-12,2.2243
2014-03-13,2.5069
2014-03-14,2.5659
2014-03-17,2.6575
2014-03-18,2.8868
2014-03-19,3.452
2014-03-20,3.5009
2014-03-21,3.5495
2014-03-24,3.5809
2014-03-25,3.6387
2014-03-26,3.887
2014-03-27,4.8397
2014-03-28,4.2155
2014-03-03,2.8224
2014-03-31,4.1873
2014-03-04,3.5037
2014-03-05,3.7772
2014-03-06,2.4808
2014-03-07,2.3936
2014-04-01,4.2128
2014-04-10,3.7071
2014-04-11,3.7303
2014-04-14,3.5234
2014-04-15,3.4107
2014-04-16,2.7329
2014-04-17,2.7396
2014-04-18,2.7881
2014-04-02,4.1999
2014-04-21,2.704
2014-04-22,3.0652
2014-04-23,3.1046
2014-04-24,3.5311
2014-04-25,3.5075
2014-04-28,4.0217
2014-04-29,4.1096
2014-04-03,4.0882
2014-04-30,4.0907
2014-04-04,3.0064
2014-04-08,3.6003
2014-04-09,3.6796
2014-05-12,3.158
2014-05-13,3.1818
2014-05-14,3.2115
2014-05-15,3.1264
2014-05-16,3.1032
2014-05-19,3.0911
2014-05-20,3.3678
2014-05-21,3.387
2014-05-22,3.4192
2014-05-23,3.38
2014-05-26,3.2
2014-05-27,3.208
2014-05-28,3.2089
2014-05-29,3.2448
2014-05-30,3.2414
2014-05-04,3.6363
2014-05-05,3.1394
2014-05-06,3.1098
2014-05-07,3.1064
2014-05-08,3.2024
2014-05-09,3.1751
2014-06-10,3.1331
2014-06-11,3.1524
2014-06-12,3.164
2014-06-13,3.0484
2014-06-16,3.0199
2014-06-17,3.0784
2014-06-18,3.0946
2014-06-19,3.1754
2014-06-20,3.491
2014-06-23,3.4715
2014-06-24,3.5171
2014-06-25,3.5973
2014-06-26,3.6508
2014-06-27,3.8569
2014-06-03,3.1936
2014-06-30,4.0033
2014-06-04,3.1537
2014-06-05,3.0695
2014-06-06,3.1605
2014-06-09,3.1346
2014-07-01,4.4555
2014-07-10,3.7829
2014-07-11,3.7674
2014-07-14,3.7764
2014-07-15,3.7047
2014-07-16,3.7032
2014-07-17,3.7079
2014-07-18,3.7558
2014-07-02,3.9141
2014-07-21,3.8477
2014-07-22,4.0033
2014-07-23,4.3047
2014-07-24,4.1585
2014-07-25,4.1186
2014-07-28,4.0343
2014-07-29,3.9865
2014-07-03,3.4175
2014-07-30,3.9667
2014-07-31,4.0205
2014-07-04,3.4234
2014-07-07,3.4699
2014-07-08,3.5584
2014-07-09,3.768
2014-08-01,3.8982
2014-08-11,3.4272
2014-08-12,3.387
2014-08-13,3.3976
2014-08-14,3.3638
2014-08-15,3.394
2014-08-18,3.2491
2014-08-19,3.2875
2014-08-20,3.4175
2014-08-21,3.4451
2014-08-22,3.3934
2014-08-25,3.3577
2014-08-26,3.3517
2014-08-27,3.5872
2014-08-28,3.7188
2014-08-29,3.6732
2014-08-04,3.8098
2014-08-05,3.6616
2014-08-06,3.5604
2014-08-07,3.4997
2014-08-08,3.4734
2014-09-01,3.5566
2014-09-10,3.2249
2014-09-11,3.2775
2014-09-12,3.2661
2014-09-15,3.2772
2014-09-16,3.3273
2014-09-17,3.3772
2014-09-18,3.3771
2014-09-19,3.3369
2014-09-02,3.4866
2014-09-22,3.2262
2014-09-23,3.1385
2014-09-24,3.3343
2014-09-25,3.4183
2014-09-26,3.3026
2014-09-28,3.0252
2014-09-29,2.8963
2014-09-03,3.3891
2014-09-30,2.9127
2014-09-04,3.2828
2014-09-05,3.1958
2014-09-09,3.156
2015-01-12,3.8417
2015-01-13,3.8554
2015-01-14,3.853
2015-01-15,3.8627
2015-01-16,3.882
2015-01-19,3.7602
2015-01-20,3.8664
2015-01-21,4.1329
2015-01-22,4.1831
2015-01-23,3.9417
2015-01-26,3.9249
2015-01-27,3.9092
2015-01-28,3.984
2015-01-29,4.1632
2015-01-30,4.3434
2015-01-04,4.8402
2015-01-05,4.4037
2015-01-06,4.0007
2015-01-07,3.8558
2015-01-08,3.7372
2015-01-09,3.7829
2015-10-10,2.365
2015-10-12,2.4222
2015-10-13,2.4564
2015-10-14,2.4736
2015-10-15,2.4594
2015-10-16,2.428
2015-10-19,2.4412
2015-10-20,2.4325
2015-10-21,2.4275
2015-10-22,2.4478
2015-10-23,2.4477
2015-10-26,2.4291
2015-10-27,2.3497
2015-10-28,2.3455
2015-10-29,2.3872
2015-10-30,2.3832
2015-10-08,2.4137
2015-10-09,2.4822
2015-11-10,2.3607
2015-11-11,2.3607
2015-11-12,2.3489
2015-11-13,2.341
2015-11-16,2.3436
2015-11-17,2.3601
2015-11-18,2.3157
2015-11-19,2.3487
2015-11-02,2.3652
2015-11-20,2.3152
2015-11-23,2.3316
2015-11-24,2.3361
2015-11-25,2.3567
2015-11-26,2.421
2015-11-27,2.4029
2015-11-03,2.4421
2015-11-30,2.3989
2015-11-04,2.3896
2015-11-05,2.347
2015-11-06,2.3517
2015-11-09,2.3417
2015-12-01,2.4372
2015-12-10,2.4418
2015-12-11,2.4436
2015-12-14,2.4318
2015-12-15,2.4209
2015-12-16,2.4156
2015-12-17,2.4474
2015-12-18,2.4461
2015-12-02,2.4197
2015-12-21,2.4423
2015-12-22,2.4558
2015-12-23,2.4134
2015-12-24,2.3757
2015-12-25,2.4794
2015-12-28,2.5409
2015-12-29,2.6293
2015-12-03,2.3656
2015-12-30,2.5508
2015-12-31,2.3868
2015-12-04,2.3903
2015-12-07,2.3859
2015-12-08,2.3948
2015-12-09,2.4157
2015-02-10,4.4089
2015-02-11,4.5616
2015-02-12,4.6604
2015-02-13,4.7212
2015-02-15,4.7164
2015-02-16,4.9135
2015-02-17,4.826
2015-02-02,4.5141
2015-02-25,4.7729
2015-02-26,4.736
2015-02-27,4.9564
2015-02-28,4.8372
2015-02-03,4.5802
2015-02-04,4.5943
2015-02-05,4.4499
2015-02-06,4.4106
2015-02-09,4.4048
2015-03-10,4.8223
2015-03-11,4.7606
2015-03-12,4.7681
2015-03-13,4.7213
2015-03-16,4.6597
2015-03-17,4.6409
2015-03-18,4.5954
2015-03-19,4.4152
2015-03-02,4.8164
2015-03-20,4.226
2015-03-23,4.0724
2015-03-24,3.9898
2015-03-25,3.9285
2015-03-26,3.9832
2015-03-27,4.0836
2015-03-03,4.814
2015-03-30,4.072
2015-03-31,3.9776
2015-03-04,4.7474
2015-03-05,4.7912
2015-03-06,4.8458
2015-03-09,4.8478
2015-04-01,3.783
2015-04-10,3.0291
2015-04-13,2.9848
2015-04-14,2.9943
2015-04-15,2.9949
2015-04-16,2.9846
2015-04-17,2.9219
2015-04-02,3.6087
2015-04-20,2.7834
2015-04-21,2.6383
2015-04-22,2.5621
2015-04-23,2.5408
2015-04-24,2.4748
2015-04-27,2.4743
2015-04-28,2.4841
2015-04-29,2.4959
2015-04-03,3.4317
2015-04-30,2.4206
2015-04-07,3.2639
2015-04-08,3.1223
2015-04-09,3.0927
2015-05-11,2.2573
2015-05-12,2.185
2015-05-13,2.0957
2015-05-14,2.0067
2015-05-15,1.9394
2015-05-18,1.964
2015-05-19,1.9757
2015-05-20,2.0011
2015-05-21,2.0175
2015-05-22,1.9843
2015-05-25,1.9931
2015-05-26,1.9816
2015-05-27,1.9537
2015-05-28,1.9957
2015-05-29,1.992
2015-05-04,2.4449
2015-05-05,2.4685
2015-05-06,2.4203
2015-05-07,2.3993
2015-05-08,2.337
2015-06-01,2.0117
2015-06-10,2.0509
2015-06-11,2.1426
2015-06-12,2.1101
2015-06-15,2.1679
2015-06-16,2.3384
2015-06-17,2.462
2015-06-18,2.6493
2015-06-19,2.8674
2015-06-02,2.1993
2015-06-23,2.8412
2015-06-24,3.0776
2015-06-25,3.1116
2015-06-26,3.2121
2015-06-29,2.8481
2015-06-03,2.2595
2015-06-30,2.8059
2015-06-04,2.2356
2015-06-05,2.0453
2015-06-08,2.0627
2015-06-09,2.0458
2015-07-01,2.8812
2015-07-10,2.5455
2015-07-13,2.555
2015-07-14,2.5508
2015-07-15,2.4652
2015-07-16,2.4371
2015-07-17,2.4331
2015-07-02,2.8991
2015-07-20,2.4389
2015-07-21,2.4695
2015-07-22,2.5266
2015-07-23,2.5744
2015-07-24,2.5308
2015-07-27,2.5246
2015-07-28,2.4584
2015-07-29,2.4601
2015-07-03,2.9444
2015-07-30,2.4765
2015-07-31,2.4788
2015-07-06,2.6102
2015-07-07,2.5992
2015-07-08,2.5704
2015-07-09,2.567
2015-08-10,2.3979
2015-08-11,2.3931
2015-08-12,2.452
2015-08-13,2.482
2015-08-14,2.4992
2015-08-17,2.505
2015-08-18,2.516
2015-08-19,2.5636
2015-08-20,2.6179
2015-08-21,2.5768
2015-08-24,2.5535
2015-08-25,2.6009
2015-08-26,2.4332
2015-08-27,2.3711
2015-08-28,2.4059
2015-08-03,2.4591
2015-08-31,2.4971
2015-08-04,2.4255
2015-08-05,2.405
2015-08-06,2.2949
2015-08-07,2.4162
2015-09-01,2.4267
2015-09-10,2.449
2015-09-11,2.3753
2015-09-14,2.3771
2015-09-15,2.3863
2015-09-16,2.4135
2015-09-17,2.3911
2015-09-18,2.4195
2015-09-02,2.458
2015-09-21,2.3944
2015-09-22,2.409
2015-09-23,2.3774
2015-09-24,2.4845
2015-09-25,2.3807
2015-09-28,2.3743
2015-09-29,2.4022
2015-09-30,2.3889
2015-09-06,2.377
2015-09-07,2.4323
2015-09-08,2.4388
2015-09-09,2.4011
2016-01-11,2.4104
2016-01-12,2.39
2016-01-13,2.4012
2016-01-14,2.4245
2016-01-15,2.4161
2016-01-18,2.4381
2016-01-19,2.5807
2016-01-20,2.6064
2016-01-21,2.6597
2016-01-22,2.5838
2016-01-25,2.5214
2016-01-26,2.5076
2016-01-27,2.46
2016-01-28,2.4957
2016-01-29,2.4127
2016-01-04,2.4643
2016-01-05,2.4704
2016-01-06,2.5335
2016-01-07,2.4302
2016-01-08,2.3653
2016-10-10,2.4334
2016-10-11,2.3814
2016-10-12,2.41
2016-10-13,2.427
2016-10-14,2.3942
2016-10-17,2.4551
2016-10-18,2.7318
2016-10-19,2.7807
2016-10-20,2.8399
2016-10-21,2.9103
2016-10-24,2.8374
2016-10-25,2.7178
2016-10-26,2.8844
2016-10-27,3.2098
2016-10-28,2.9695
2016-10-31,3.0566
2016-10-08,2.343
2016-10-09,2.306
2016-11-01,2.7334
2016-11-10,2.5521
2016-11-11,2.6194
2016-11-14,2.6257
2016-11-15,2.7155
2016-11-16,2.8461
2016-11-17,2.8078
2016-11-18,2.7072
2016-11-02,2.5113
2016-11-21,2.712
2016-11-22,2.6945
2016-11-23,2.6712
2016-11-24,2.8415
2016-11-25,2.8795
2016-11-28,2.9176
2016-11-29,3.0626
2016-11-03,2.4479
2016-11-30,3.498
2016-11-04,2.4222
2016-11-07,2.4191
2016-11-08,2.3772
2016-11-09,2.3968
2016-12-01,3.2571
2016-12-12,2.6037
2016-12-13,2.6513
2016-12-14,2.9333
2016-12-15,3.3656
2016-12-16,3.682
2016-12-19,3.6819
2016-12-02,2.7273
2016-12-20,3.6048
2016-12-21,3.2504
2016-12-22,2.7739
2016-12-23,2.5732
2016-12-26,2.7776
2016-12-27,3.113
2016-12-28,4.0485
2016-12-29,3.5463
2016-12-30,3.0123
2016-12-05,2.5477
2016-12-06,2.5413
2016-12-07,2.579
2016-12-08,2.5838
2016-12-09,2.5607
2016-02-01,2.449
2016-02-14,2.2805
2016-02-15,2.3889
2016-02-16,2.4353
2016-02-17,2.3795
2016-02-18,2.3614
2016-02-19,2.338
